match_id,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
266,Kolkata Knight Riders,Delhi Daredevils,15,6,EJG Morgan,MK Tiwary,UT Yadav,0,0,0,0,0,0,0,0,EJG Morgan,caught,NV Ojha
266,Kolkata Knight Riders,Delhi Daredevils,16,1,RN ten Doeschate,MK Tiwary,IK Pathan,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,16,2,MK Tiwary,RN ten Doeschate,IK Pathan,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,16,3,RN ten Doeschate,MK Tiwary,IK Pathan,0,0,0,0,0,0,0,0,,,
266,Kolkata Knight Riders,Delhi Daredevils,16,4,RN ten Doeschate,MK Tiwary,IK Pathan,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,16,5,MK Tiwary,RN ten Doeschate,IK Pathan,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,16,6,RN ten Doeschate,MK Tiwary,IK Pathan,0,0,0,0,0,0,0,0,,,
266,Kolkata Knight Riders,Delhi Daredevils,17,1,MK Tiwary,RN ten Doeschate,UT Yadav,0,0,0,0,0,0,0,0,,,
266,Kolkata Knight Riders,Delhi Daredevils,17,2,MK Tiwary,RN ten Doeschate,UT Yadav,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,17,3,RN ten Doeschate,MK Tiwary,UT Yadav,1,0,0,0,0,0,1,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,17,4,RN ten Doeschate,MK Tiwary,UT Yadav,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,17,5,MK Tiwary,RN ten Doeschate,UT Yadav,0,0,0,0,0,2,0,2,,,
266,Kolkata Knight Riders,Delhi Daredevils,17,6,MK Tiwary,RN ten Doeschate,UT Yadav,0,0,0,0,0,2,0,2,,,
266,Kolkata Knight Riders,Delhi Daredevils,17,7,MK Tiwary,RN ten Doeschate,UT Yadav,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,18,1,MK Tiwary,RN ten Doeschate,JR Hopes,1,0,0,0,0,0,1,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,18,2,MK Tiwary,RN ten Doeschate,JR Hopes,0,0,0,0,0,2,0,2,,,
266,Kolkata Knight Riders,Delhi Daredevils,18,3,MK Tiwary,RN ten Doeschate,JR Hopes,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,18,4,RN ten Doeschate,MK Tiwary,JR Hopes,0,0,1,0,0,0,1,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,18,5,MK Tiwary,RN ten Doeschate,JR Hopes,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,18,6,RN ten Doeschate,MK Tiwary,JR Hopes,0,0,0,0,0,4,0,4,,,
266,Kolkata Knight Riders,Delhi Daredevils,18,7,RN ten Doeschate,MK Tiwary,JR Hopes,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,19,1,RN ten Doeschate,MK Tiwary,M Morkel,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,19,2,MK Tiwary,RN ten Doeschate,M Morkel,0,0,0,0,0,0,0,0,,,
266,Kolkata Knight Riders,Delhi Daredevils,19,3,MK Tiwary,RN ten Doeschate,M Morkel,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,19,4,RN ten Doeschate,MK Tiwary,M Morkel,0,0,0,0,0,6,0,6,,,
266,Kolkata Knight Riders,Delhi Daredevils,19,5,RN ten Doeschate,MK Tiwary,M Morkel,0,0,0,0,0,4,0,4,,,
266,Kolkata Knight Riders,Delhi Daredevils,19,6,RN ten Doeschate,MK Tiwary,M Morkel,0,0,0,0,0,0,0,0,RN ten Doeschate,caught,IK Pathan
266,Kolkata Knight Riders,Delhi Daredevils,20,1,MK Tiwary,B Lee,AB Agarkar,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,20,2,B Lee,MK Tiwary,AB Agarkar,0,0,0,0,0,1,0,1,,,
266,Kolkata Knight Riders,Delhi Daredevils,20,3,MK Tiwary,B Lee,AB Agarkar,0,0,0,0,0,0,0,0,,,
266,Kolkata Knight Riders,Delhi Daredevils,20,4,MK Tiwary,B Lee,AB Agarkar,0,0,0,0,0,2,0,2,,,
266,Kolkata Knight Riders,Delhi Daredevils,20,5,MK Tiwary,B Lee,AB Agarkar,0,0,0,0,0,1,0,1,B Lee,run out,Y Nagar
266,Kolkata Knight Riders,Delhi Daredevils,20,6,L Balaji,MK Tiwary,AB Agarkar,0,0,0,0,0,3,0,3,,,
267,Mumbai Indians,Rajasthan Royals,1,1,DJ Jacobs,SR Tendulkar,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,1,2,SR Tendulkar,DJ Jacobs,AL Menaria,0,0,0,0,0,4,0,4,,,
267,Mumbai Indians,Rajasthan Royals,1,3,SR Tendulkar,DJ Jacobs,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,1,4,DJ Jacobs,SR Tendulkar,AL Menaria,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,1,5,DJ Jacobs,SR Tendulkar,AL Menaria,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,1,6,DJ Jacobs,SR Tendulkar,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,2,1,DJ Jacobs,SR Tendulkar,A Singh,0,0,0,0,0,2,0,2,,,
267,Mumbai Indians,Rajasthan Royals,2,2,DJ Jacobs,SR Tendulkar,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,2,3,DJ Jacobs,SR Tendulkar,A Singh,1,0,0,0,0,0,1,1,,,
267,Mumbai Indians,Rajasthan Royals,2,4,DJ Jacobs,SR Tendulkar,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,2,5,DJ Jacobs,SR Tendulkar,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,2,6,DJ Jacobs,SR Tendulkar,A Singh,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,2,7,SR Tendulkar,DJ Jacobs,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,3,1,DJ Jacobs,SR Tendulkar,SR Watson,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,3,2,DJ Jacobs,SR Tendulkar,SR Watson,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,3,3,SR Tendulkar,DJ Jacobs,SR Watson,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,3,4,DJ Jacobs,SR Tendulkar,SR Watson,0,0,0,0,0,6,0,6,,,
267,Mumbai Indians,Rajasthan Royals,3,5,DJ Jacobs,SR Tendulkar,SR Watson,0,0,0,0,0,2,0,2,,,
267,Mumbai Indians,Rajasthan Royals,3,6,DJ Jacobs,SR Tendulkar,SR Watson,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,4,1,DJ Jacobs,SR Tendulkar,A Singh,0,0,0,0,0,0,0,0,DJ Jacobs,bowled,
267,Mumbai Indians,Rajasthan Royals,4,2,AT Rayudu,SR Tendulkar,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,4,3,AT Rayudu,SR Tendulkar,A Singh,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,4,4,SR Tendulkar,AT Rayudu,A Singh,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,4,5,AT Rayudu,SR Tendulkar,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,4,6,AT Rayudu,SR Tendulkar,A Singh,0,0,0,0,0,4,0,4,,,
267,Mumbai Indians,Rajasthan Royals,5,1,SR Tendulkar,AT Rayudu,AL Menaria,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,5,2,SR Tendulkar,AT Rayudu,AL Menaria,0,0,0,0,0,0,0,0,SR Tendulkar,stumped,DH Yagnik
267,Mumbai Indians,Rajasthan Royals,5,3,RG Sharma,AT Rayudu,AL Menaria,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,5,4,RG Sharma,AT Rayudu,AL Menaria,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,5,5,RG Sharma,AT Rayudu,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,5,6,AT Rayudu,RG Sharma,AL Menaria,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,6,1,RG Sharma,AT Rayudu,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,6,2,RG Sharma,AT Rayudu,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,6,3,RG Sharma,AT Rayudu,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,6,4,RG Sharma,AT Rayudu,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,6,5,RG Sharma,AT Rayudu,A Singh,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,6,6,AT Rayudu,RG Sharma,A Singh,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,7,1,AT Rayudu,RG Sharma,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,7,2,RG Sharma,AT Rayudu,AL Menaria,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,7,3,RG Sharma,AT Rayudu,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,7,4,AT Rayudu,RG Sharma,AL Menaria,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,7,5,AT Rayudu,RG Sharma,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,7,6,RG Sharma,AT Rayudu,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,8,1,RG Sharma,AT Rayudu,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,8,2,RG Sharma,AT Rayudu,SK Warne,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,8,3,AT Rayudu,RG Sharma,SK Warne,1,0,0,0,0,0,1,1,,,
267,Mumbai Indians,Rajasthan Royals,8,4,AT Rayudu,RG Sharma,SK Warne,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,8,5,RG Sharma,AT Rayudu,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,8,6,RG Sharma,AT Rayudu,SK Warne,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,8,7,AT Rayudu,RG Sharma,SK Warne,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,9,1,AT Rayudu,RG Sharma,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,9,2,RG Sharma,AT Rayudu,AL Menaria,0,0,0,0,0,4,0,4,,,
267,Mumbai Indians,Rajasthan Royals,9,3,RG Sharma,AT Rayudu,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,9,4,AT Rayudu,RG Sharma,AL Menaria,0,0,0,0,0,0,0,0,AT Rayudu,caught and bowled,
267,Mumbai Indians,Rajasthan Royals,9,5,A Symonds,RG Sharma,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,9,6,RG Sharma,A Symonds,AL Menaria,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,10,1,RG Sharma,A Symonds,SK Warne,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,10,2,A Symonds,RG Sharma,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,10,3,A Symonds,RG Sharma,SK Warne,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,10,4,RG Sharma,A Symonds,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,10,5,RG Sharma,A Symonds,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,10,6,RG Sharma,A Symonds,SK Warne,0,0,0,0,0,0,0,0,RG Sharma,caught,J Botha
267,Mumbai Indians,Rajasthan Royals,11,1,A Symonds,KA Pollard,SR Watson,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,11,2,A Symonds,KA Pollard,SR Watson,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,11,3,A Symonds,KA Pollard,SR Watson,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,11,4,A Symonds,KA Pollard,SR Watson,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,11,5,KA Pollard,A Symonds,SR Watson,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,11,6,KA Pollard,A Symonds,SR Watson,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,12,1,A Symonds,KA Pollard,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,12,2,A Symonds,KA Pollard,SK Warne,0,0,0,0,0,2,0,2,,,
267,Mumbai Indians,Rajasthan Royals,12,3,A Symonds,KA Pollard,SK Warne,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,12,4,KA Pollard,A Symonds,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,12,5,KA Pollard,A Symonds,SK Warne,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,12,6,A Symonds,KA Pollard,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,13,1,KA Pollard,A Symonds,SR Watson,1,0,0,0,0,0,1,1,,,
267,Mumbai Indians,Rajasthan Royals,13,2,KA Pollard,A Symonds,SR Watson,0,0,1,0,0,0,1,1,,,
267,Mumbai Indians,Rajasthan Royals,13,3,A Symonds,KA Pollard,SR Watson,1,0,0,0,0,0,1,1,,,
267,Mumbai Indians,Rajasthan Royals,13,4,A Symonds,KA Pollard,SR Watson,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,13,5,A Symonds,KA Pollard,SR Watson,0,0,1,0,0,0,1,1,,,
267,Mumbai Indians,Rajasthan Royals,13,6,KA Pollard,A Symonds,SR Watson,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,13,7,A Symonds,KA Pollard,SR Watson,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,13,8,KA Pollard,A Symonds,SR Watson,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,14,1,A Symonds,KA Pollard,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,14,2,A Symonds,KA Pollard,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,14,3,A Symonds,KA Pollard,SK Warne,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,14,4,KA Pollard,A Symonds,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,14,5,KA Pollard,A Symonds,SK Warne,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,14,6,A Symonds,KA Pollard,SK Warne,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,15,1,KA Pollard,A Symonds,SK Trivedi,0,0,1,0,0,0,1,1,,,
267,Mumbai Indians,Rajasthan Royals,15,2,A Symonds,KA Pollard,SK Trivedi,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,15,3,KA Pollard,A Symonds,SK Trivedi,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,15,4,KA Pollard,A Symonds,SK Trivedi,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,15,5,A Symonds,KA Pollard,SK Trivedi,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,15,6,KA Pollard,A Symonds,SK Trivedi,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,16,1,A Symonds,KA Pollard,J Botha,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,16,2,KA Pollard,A Symonds,J Botha,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,16,3,KA Pollard,A Symonds,J Botha,0,0,0,0,0,0,0,0,KA Pollard,lbw,
267,Mumbai Indians,Rajasthan Royals,16,4,R Sathish,A Symonds,J Botha,0,0,0,0,0,2,0,2,,,
267,Mumbai Indians,Rajasthan Royals,16,5,R Sathish,A Symonds,J Botha,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,16,6,A Symonds,R Sathish,J Botha,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,17,1,R Sathish,A Symonds,SK Trivedi,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,17,2,A Symonds,R Sathish,SK Trivedi,0,0,0,0,0,4,0,4,,,
267,Mumbai Indians,Rajasthan Royals,17,3,A Symonds,R Sathish,SK Trivedi,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,17,4,R Sathish,A Symonds,SK Trivedi,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,17,5,A Symonds,R Sathish,SK Trivedi,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,17,6,R Sathish,A Symonds,SK Trivedi,0,0,0,0,0,2,0,2,,,
267,Mumbai Indians,Rajasthan Royals,18,1,A Symonds,R Sathish,J Botha,0,0,0,0,0,0,0,0,A Symonds,bowled,
267,Mumbai Indians,Rajasthan Royals,18,2,Harbhajan Singh,R Sathish,J Botha,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,18,3,R Sathish,Harbhajan Singh,J Botha,0,0,0,0,0,0,0,0,R Sathish,stumped,DH Yagnik
267,Mumbai Indians,Rajasthan Royals,18,4,SL Malinga,Harbhajan Singh,J Botha,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,18,5,SL Malinga,Harbhajan Singh,J Botha,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,18,6,SL Malinga,Harbhajan Singh,J Botha,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,19,1,SL Malinga,Harbhajan Singh,A Singh,0,0,0,0,0,0,0,0,SL Malinga,bowled,
267,Mumbai Indians,Rajasthan Royals,19,2,AG Murtaza,Harbhajan Singh,A Singh,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,19,3,Harbhajan Singh,AG Murtaza,A Singh,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,19,4,AG Murtaza,Harbhajan Singh,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,19,5,AG Murtaza,Harbhajan Singh,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,19,6,AG Murtaza,Harbhajan Singh,A Singh,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,20,1,Harbhajan Singh,AG Murtaza,SR Watson,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,20,2,Harbhajan Singh,AG Murtaza,SR Watson,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,20,3,AG Murtaza,Harbhajan Singh,SR Watson,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,20,4,Harbhajan Singh,AG Murtaza,SR Watson,0,0,0,0,0,1,0,1,,,
267,Mumbai Indians,Rajasthan Royals,20,5,Harbhajan Singh,AG Murtaza,SR Watson,0,0,0,0,0,0,0,0,,,
267,Mumbai Indians,Rajasthan Royals,20,6,Harbhajan Singh,AG Murtaza,SR Watson,0,0,0,0,0,6,0,6,,,
271,Pune Warriors,Rajasthan Royals,1,1,JD Ryder,MK Pandey,J Botha,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,1,2,JD Ryder,MK Pandey,J Botha,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,1,3,JD Ryder,MK Pandey,J Botha,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,1,4,JD Ryder,MK Pandey,J Botha,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,1,5,MK Pandey,JD Ryder,J Botha,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,1,6,MK Pandey,JD Ryder,J Botha,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,2,1,MK Pandey,JD Ryder,AL Menaria,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,2,2,MK Pandey,JD Ryder,AL Menaria,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,2,3,MK Pandey,JD Ryder,AL Menaria,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,2,4,JD Ryder,MK Pandey,AL Menaria,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,2,5,JD Ryder,MK Pandey,AL Menaria,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,2,6,MK Pandey,JD Ryder,AL Menaria,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,3,1,JD Ryder,MK Pandey,J Botha,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,3,2,JD Ryder,MK Pandey,J Botha,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,3,3,JD Ryder,MK Pandey,J Botha,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,3,4,JD Ryder,MK Pandey,J Botha,0,0,0,0,0,2,0,2,,,
271,Pune Warriors,Rajasthan Royals,3,5,JD Ryder,MK Pandey,J Botha,0,0,0,0,0,2,0,2,,,
271,Pune Warriors,Rajasthan Royals,3,6,JD Ryder,MK Pandey,J Botha,0,0,0,0,0,0,0,0,JD Ryder,stumped,DH Yagnik
271,Pune Warriors,Rajasthan Royals,4,1,MK Pandey,RV Uthappa,SR Watson,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,4,2,RV Uthappa,MK Pandey,SR Watson,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,4,3,RV Uthappa,MK Pandey,SR Watson,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,4,4,RV Uthappa,MK Pandey,SR Watson,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,4,5,MK Pandey,RV Uthappa,SR Watson,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,4,6,RV Uthappa,MK Pandey,SR Watson,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,5,1,MK Pandey,RV Uthappa,A Singh,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,5,2,MK Pandey,RV Uthappa,A Singh,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,5,3,RV Uthappa,MK Pandey,A Singh,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,5,4,RV Uthappa,MK Pandey,A Singh,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,5,5,RV Uthappa,MK Pandey,A Singh,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,5,6,MK Pandey,RV Uthappa,A Singh,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,6,1,RV Uthappa,MK Pandey,SK Warne,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,6,2,RV Uthappa,MK Pandey,SK Warne,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,6,3,RV Uthappa,MK Pandey,SK Warne,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,6,4,RV Uthappa,MK Pandey,SK Warne,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,6,5,RV Uthappa,MK Pandey,SK Warne,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,6,6,RV Uthappa,MK Pandey,SK Warne,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,7,1,MK Pandey,RV Uthappa,SK Trivedi,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,7,2,RV Uthappa,MK Pandey,SK Trivedi,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,7,3,MK Pandey,RV Uthappa,SK Trivedi,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,7,4,RV Uthappa,MK Pandey,SK Trivedi,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,7,5,MK Pandey,RV Uthappa,SK Trivedi,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,7,6,RV Uthappa,MK Pandey,SK Trivedi,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,8,1,RV Uthappa,MK Pandey,A Singh,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,8,2,MK Pandey,RV Uthappa,A Singh,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,8,3,MK Pandey,RV Uthappa,A Singh,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,8,4,RV Uthappa,MK Pandey,A Singh,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,8,5,RV Uthappa,MK Pandey,A Singh,0,0,0,0,0,1,0,1,,,
271,Pune Warriors,Rajasthan Royals,8,6,MK Pandey,RV Uthappa,A Singh,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,9,1,RV Uthappa,MK Pandey,SK Warne,0,0,0,0,0,4,0,4,,,
271,Pune Warriors,Rajasthan Royals,9,2,RV Uthappa,MK Pandey,SK Warne,0,0,0,0,0,0,0,0,RV Uthappa,caught,DH Yagnik
271,Pune Warriors,Rajasthan Royals,9,3,Yuvraj Singh,MK Pandey,SK Warne,0,0,0,0,0,0,0,0,,,
271,Pune Warriors,Rajasthan Royals,9,4,Yuvraj Singh,MK Pandey,SK Warne,0,0,0,0,0,0,0,0,,,
